species	orthogroup	tpm
Atriplex_centralasiatica	615013at3193	6.281211872594176
Atriplex_centralasiatica	226573at3193	27.527135722187634
Atriplex_centralasiatica	679178at3193	235.33135412908703
Atriplex_centralasiatica	170431at3193	15.927338266690901
Atriplex_centralasiatica	619620at3193	200.80315824546253
Atriplex_centralasiatica	611513at3193	3203.459098168904
Atriplex_centralasiatica	603128at3193	16.106300236929332
Atriplex_centralasiatica	602252at3193	8.948427549799671
Atriplex_centralasiatica	608131at3193	52.988259924204534
Atriplex_centralasiatica	718560at3193	14.968487253708396
Atriplex_centralasiatica	659139at3193	227.14696985052302
Atriplex_centralasiatica	649854at3193	37.2136645041851
Atriplex_centralasiatica	216901at3193	24.87041462152215
Atriplex_centralasiatica	673472at3193	14.199872087742447
Atriplex_centralasiatica	94385at3193	11.361418171547443
Atriplex_centralasiatica	117372at3193	31.086459676426454
Atriplex_centralasiatica	542303at3193	18.262641313589672
Atriplex_centralasiatica	669896at3193	196.85816726226983
Atriplex_centralasiatica	269518at3193	95.21853982791235
Atriplex_centralasiatica	625256at3193	32.892531272726586
Atriplex_centralasiatica	454128at3193	17.805798196220824
Atriplex_centralasiatica	400733at3193	3.9339422375945015
Atriplex_centralasiatica	296827at3193	13.70867048876405
Atriplex_centralasiatica	552885at3193	11.76357172998336
Atriplex_centralasiatica	100585at3193	0.40080103957820135
Atriplex_centralasiatica	240384at3193	14.31844694841813
Atriplex_centralasiatica	673750at3193	11.23130966734759
Atriplex_centralasiatica	650409at3193	38.199548576538824
Atriplex_centralasiatica	265326at3193	31.518884719667547
Atriplex_centralasiatica	229021at3193	101.13533359137867
Atriplex_centralasiatica	584753at3193	68.83749498925278
Atriplex_centralasiatica	607225at3193	44.45024651536485
Atriplex_centralasiatica	531730at3193	7.775719233694043
Atriplex_centralasiatica	640011at3193	7.9905116971029075
Atriplex_centralasiatica	472276at3193	7.88416319127417
Atriplex_centralasiatica	724170at3193	5.5077996807180245
Atriplex_centralasiatica	525045at3193	63.426900024902885
Atriplex_centralasiatica	720782at3193	6.623186134864181
Atriplex_centralasiatica	45243at3193	149.886971065503
Atriplex_centralasiatica	567568at3193	234.15374488037284
Atriplex_centralasiatica	513493at3193	1.3366263281917314
